,user_names,text
3537,RepTrey,This brave Clarksville Fire crew rescued Levell Washington earlier this year from the Ohio River. I was honored to present them each with a small token of our Clarksville community's appreciation for always being here to keep us safe. https://t.co/GvInueiOBJ
3538,RepTrey,RT @GLIAdvocacy: .@GLIchamber urges congressional support for the Yes in My Backyard Act. Thank you @SenToddYoung &amp; @RepTrey for your leade…
3539,RepTrey,"National Prescription Drug-Take Back Day is this Saturday. Disposing of expired, unused, and unwanted prescription drugs is an important piece of our efforts to prevent opioid abuse for future generations. Click here to find a disposal location near you → https://t.co/7nckpfjyjs"
3540,RepTrey,"✅Promises Made, Promises Kept ✅

The Trump Administration has completed 74 miles of wall along the southern border to keep our nation and our neighborhoods safe: https://t.co/2NCqUZZTzq"
3541,RepTrey,"Every day I tour manufacturers that are desperate for Hoosier talent, and there is no shortage of talent in our kids. I'm committed to ensuring we match up the talent we have with the jobs we need filled to empower our economy through the 21st century → https://t.co/BNCHeAHgqe"
3542,RepTrey,"Thank you to all of our Chambers of Commerce, and the hardworking staff and volunteers, for all you do for the growth and vibrancy of our communities, and for always having me at your events, roundtables, and townhalls. #SupportYourLocalChamberOfCommerce https://t.co/KIDlzFvDa2"
3543,RepTrey,Our local Chambers of Commerce across Indiana provide incredible resources to our local businesses and Main Streets. #SupportYourLocalChamberOfCommerce https://t.co/Kk6hojw9rA
3544,RepTrey,RT @CvillePDInd: We received a special visit today from U.S Representative Trey Hollingsworth. Representative Hollingsworth presented Offic…
3545,RepTrey,RT @ClarkMemorial: US @RepTrey Hollingsworth visited Clark Memorial Health’s remodeled ER today and asked questions about the state of heal…
3546,RepTrey,RT @LaceyEverett: .@RepTrey in the house at Southside @MIBORBoard meeting and Sell Our Cities event. Thanks Congressman for taking the time…
3547,RepTrey,Orange County’s Habitat for Humanity recently broke ground on their 30th build. They continue to work hard everyday to address the affordable housing crisis and provide safe homes. Thanks for showing me around and for helping make homeownership possible for Hoosiers. @Habitat_org https://t.co/lEMXVt2mL5
3548,RepTrey,Southern Indiana county gets $14M loan for faster internet → https://t.co/fzUZNUNAnW @Matt_D_McKinney
3549,RepTrey,First thing this morning: coffee and conversation at our roundtable with Lawrence County veterans about how to provide those who have served our country better access to healthcare and education. https://t.co/3lGQ5XRXRt
3550,RepTrey,"IN09 has been fighting for stronger rural broadband + connectivity because of how vital it is for education, healthcare, farming, and business success. I look forward to the boost this @USDA loan will give our efforts to connect all to highspeed internet→ https://t.co/Vi8htLR8dA"
3551,RepTrey,RT @Hoosier_IIPAC: Thank you @RepTrey for meeting with IIPAC to discuss the U.S.-Israel relationship! https://t.co/turj1XnkzX
3552,RepTrey,"Lowest in 50 Years 📉: The jobless rate in September dropped to 3.5%, the lowest since December 1969 → https://t.co/FTsPXFoNl6"
3553,RepTrey,RT @BCEagleMfg: We were honored to host @RepTrey at Eagle Manufacturing today on #ManufacturingDay! We had a great visit where we discussed…
3554,RepTrey,"Today, I visited Eagle Manufacturing at Brown County High School. This student run business provides machining, engineering, and design services while giving our students a true first-hand experience in manufacturing and business processes. #MFGDay19 #NationalManufacturingDay https://t.co/MCRsGBq72p"
3555,RepTrey,"Today is #NationalManufacturingDay, a day to celebrate generations of Made in Indiana and the men and women who work tirelessly everyday to advance Hoosier innovations → https://t.co/0xhEqifASl #MFGDay19"
3556,RepTrey,"RT @amazon_policy: Today, @RepTrey visited our #IND9 Fulfillment Center and 
learned more about how smiles are delivered to Amazon customer…"
3557,RepTrey,Congrats to the Wren family on your new home + thank you to @NAFCHabitat for your hard work on behalf of Hoosiers. Fighting the affordable housing crisis will continue to be a priority of mine so families can always have a stable roof over their heads → https://t.co/8LszFWPyJf
3558,RepTrey,"RT @VP: More than 2 million American manufacturing jobs depend on trade with Mexico and Canada—including 61,000 Indiana jobs. Hoosiers and…"
3559,RepTrey,RT @alsadvocacy: Good chat w Connor in @RepTrey office. They get it!  Grateful for their continuing interest in ALS. https://t.co/JbXsmbsMrW
3560,RepTrey,RT @housesciencegop: .@SueEllspermann of @IvyTechCC is discussing how machine learning and artificial intelligence are affecting how commun…
3561,RepTrey,This morning's read in @theheraldtimes on the bipartisan Yes In My Backyard Act that I introduced w/ @RepDennyHeck to help address our country's affordable housing supply → https://t.co/L1zQY51eHQ
3562,RepTrey,"RT @newsandtribune: ""Affordable housing challenges are real, they're acute. This bill tries to ensure that communities are taking active me…"
3563,RepTrey,RT @lifespringinc: Thank you @RepTrey and @SenToddYoung for your leadership on this issue! Affordable housing is a critical social influenc…
3564,RepTrey,RT @HerreraBeutler: Affordable housing is a huge concern for Southwest Washington. I'm proud to introduce this bipartisan bill with my coll…
3565,RepTrey,RT @Up4Growth: Reps. @RepDennyHeck and @RepTrey Introduce #YIMBY Act in House https://t.co/oai0xsLV30
3566,RepTrey,RT @CTownCourier: Reps. Heck and Hollingsworth Introduce YIMBY Act in House https://t.co/wVXgkfw89n https://t.co/KkuIhow4RX
3567,RepTrey,"RT @RepDennyHeck: Yesterday, I introduced the bipartisan #YIMBY (Yes In My Back Yard) Act with @RepTrey. This bill is a step forward in all…"
3568,RepTrey,"A safe and stable home serves as a bedrock for families. Our federal laws should encourage building affordable housing for our neighbors, not drive up costs and create barriers through burdensome and restrictive land use policies. https://t.co/vdAGTD7v71"
3569,RepTrey,ICYMI: I introduced the Yes In My Backyard Act with @RepDennyHeck → https://t.co/jwWYn3xgj8
3570,RepTrey,RT @RepDennyHeck: I’m happy to announce at @Up4Growth’s #HousingontheHill conference that I’m introducing the #YIMBY Act in the House today…
3571,RepTrey,RT @lifespringinc: Thanks to @RepTrey for your continued support of #communityhealthcenters We appreciate your time! #IndianaFQHCs  #ValueC…
3572,RepTrey,"Outcome of Oregon’s unprecedented wage regulation:

Grocery stores: we can’t afford this *cut staff*
Grocery shoppers: lines are too long *picks self-checkout or orders online*
Oregon: Let's ban self-checkouts.

https://t.co/bz18R3mBV0"
3573,RepTrey,RT @ACSCANIN: Thank you so much @RepTrey for listening to our volunteers and taking their stories to heart. We appreciate that you co-spons…
3574,RepTrey,"RT @hammerandnigel: “Are you ready? Let’s roll!”
-Todd Beamer"
3575,RepTrey,RT @cspan: https://t.co/T15zpoFyNm
3576,RepTrey,RT @DailyCaller: Never forget. 🇺🇸 https://t.co/aouuWAHcAA
3577,RepTrey,RT @cspan: White House Moment of Silence – LIVE on C-SPAN https://t.co/2MSodfoUfY #September11 https://t.co/SBxwcrhXTy https://t.co/TzoQywm…
3578,RepTrey,"Our vivid memories of September 11 serve as constant reminders for Americans, today + tomorrow, that our country and what we stand for can come under attack at any moment, but we are stronger than any adversary when we come together as one. #NeverForget → https://t.co/S55caEzl6r"
3579,RepTrey,"After 25 years, it’s time for NAFTA to be replaced with a 21st century trade agreement to:

➡️Generate an estimated $34 billion in new auto manufacturing investments
➡️Break down trade barriers for farmers and manufacturers
➡️Create more jobs and raise wages

#USMCANow https://t.co/idzWzD8D2n"
3580,RepTrey,I had a great meeting with @AARP volunteer Roger Shields about the importance of fighting for lower drug prices and protecting Medicare and Social Security: https://t.co/WVnVnYqjMt
3581,RepTrey,"""Before 9/11 becomes just another day in the future,"" said New Albany Fire Department Battalion Chief Matt Bowyer, ""remember and teach the events of this day to the younger generations, so that all those people did not die in vain."" https://t.co/mAXwaRa9k6 @newsandtribune"
3582,RepTrey,RT @BradlyMills: Thank you @RepTrey for visiting West Washington today and speaking with the class of 2020 and our @jag_west students. http…
3583,RepTrey,"Great Q&amp;A with the Salem High School senior class on everything that came to their minds, from state testing to what my favorite food is! https://t.co/pDUsnT7SVC"
3584,RepTrey,"On #NationalReadABookDay, Brinley at Bradie Shrum Elementary said her favorite part of going back to school is seeing her friends and reading new books. 📚 https://t.co/FBlCK9ELDQ"
3585,RepTrey,RT @KYINSPORTSTALK: @RepTrey in Salem for ribbon cutting of new 3000' runway. @WSLMRADIO979 https://t.co/dJQTTFAK5G
3586,RepTrey,Checked out the new pool at Salem Middle School before talking with Mr. Heavin’s social studies class about the issues that matter most to them and how I can ensure their voices are heard in Washington. Thanks for having me today! https://t.co/ofBVr0WeUD
3587,RepTrey,"Next up: East Washington High School, where we talked paying for college, vaping, and other topics on the students’ minds. https://t.co/cuBksEtI7T"
3588,RepTrey,"Kicked off our back to school day in Washington County at East Washington Middle School, which was recently named a School to Watch! https://t.co/b2bAx3tGAG"
3589,RepTrey,RT @NACDS: We appreciate @RepTrey Hollingsworth visiting the Charlestown @Kroger to hear firsthand about the devastating impact of #DIRFees…
3590,RepTrey,Thanks for having me! https://t.co/hd0m9xHmQO
3591,RepTrey,RT @One_Werner: Thank you to @RepTrey of Indiana for making a stop at the Truck Driver Institute to talk with Werner and @CVTA about issues…
3592,RepTrey,RT @IndianaAPTA: Baptist Health–Floyd Physical Therapists and Administration from the Southeast District showing Rep. Trey Hollingsworth ar…
3593,RepTrey,RT @BaptistHealth: Thanks @RepTrey for visiting us today at Baptist Health Physical Therapy in Sellersburg to tour our facility and discuss…
3594,RepTrey,"RT @AmChemMatters: Thank you, @RepTrey Hollingsworth for visiting PQ Corp. this morning in Clarksville, IN to talk about why #chemistrymatt…"
3595,RepTrey,"I spoke to @JordanRichart @SeymourTribune about issues affecting Hoosier farmers, including record rainfall and trade. Read more about what I’m doing in Congress to help our agriculture community ➡️ https://t.co/GVvwiK41rv"
3596,RepTrey,"RT @pateast: Round robin meetings with startups, stakeholders, and our U.S. Representative Trey Hollingsworth

Ryan Newton of Cloudseal and…"
3597,RepTrey,RT @IN_Corn: Thank you Seymour @IndianaFFA for attending tonight’s Shop Talk with @RepTrey in Jackson County. #INShopTalk19 https://t.co/0F…
3598,RepTrey,"RT @Indiana_Soy: Thank you @RepTrey for attending tonight’s Shop Talk in Crothersville, IN at Doyle Seed Treatment. We greatly appreciate y…"
3599,RepBalderson,"My biggest worry for our country, today – especially for our younger generation – is that for too long we have devalued the dignity in work.

Instead of forcing our kids toward a degree, let’s help them discover their passions – something they can be proud of. https://t.co/j8O4Y0Y6dS"
3600,RepBalderson,"RT @EmpoweringUSA: California: where you're only allowed to buy an EV, but you aren't allowed to charge it!"
3601,RepBalderson,"RT @cathymcmorris: Illicit fentanyl overdose deaths among teens accounted for 77% of adolescent overdose deaths in 2021. 

It’s the leading…"
3602,RepBalderson,"It’s time to follow the facts and stop blindly following the climate alarmists!

https://t.co/ZPUKJ9Hjcp"
3603,RepBalderson,"Natural gas is essential to so many aspects of daily life for Ohioans. 

Enjoyed joining the crew at @ColumbiaGasOhio to see firsthand how they’re working to ensure safety and reliability of natural gas delivery for customers. https://t.co/lan2WQDo5d"
3604,RepBalderson,RT @EmpoweringUSA: Roughly 54 million Americans are behind on their utility bills thanks to President Biden's costly war on American natura…
3605,RepBalderson,RT @nfib_oh: Great to be joined by former NFIB member Congressman @RepBalderson as we have a conversation about federal issues that impact…
3606,RepBalderson,"Skyrocketing prices, tax hikes, and energy insecurity are taking their toll on our small businesses.

This morning, I joined Zanesville-area @nfib_oh members to discuss these challenges and what we need to do to turn things around. https://t.co/CBKoYNOZZ8"
3607,RepBalderson,"You can't cancel student loan debt. You can only shift the burden.

Shifting that burden onto the backs of those who paid their debts or took different paths in their vocations is wrong.

Today's decision is insulting to Americans of EVERY income bracket."
3608,RepBalderson,RT @EmpoweringUSA: One of the worst provisions in the Inflation Reduction Act is the new methane tax to be levied on natural gas producers.…
3609,RepBalderson,"Outdated training requirements for new rail employees are making it harder to get enough people trained and on the job. 

It's time to get our supply chain back on track. 🚂
https://t.co/byy3ju5vjr"
3610,RepBalderson,"This afternoon, I met with the unsung heroes of modern health care while visiting the state-of-the-art @Labcorp facility in @DublinOhio. 

Incredible work underway to shorten the time it takes to get results to docs so patients can begin their paths to recovery. https://t.co/2c2EoU55La"
3611,RepBalderson,"With cooler temps on the horizon, the new natural gas tax in the so-called ""Inflation Reduction Act"" will make it even more expensive for Ohioans just to heat their homes. 

https://t.co/WvihloqNmN"
3612,RepBalderson,"What does the so-called “Inflation Reduction Act” mean for Ohio?

👉Higher prices
👉Energy insecurity
👉Tax hikes

https://t.co/FZLoPLsV2m"
3613,RepBalderson,"Big things are happening out at #BuckeyeLake! 

Enjoyed catching up with the Buckeye Lake Region Corporation this afternoon. https://t.co/3KYHaVnLsQ"
3614,RepBalderson,RT @theboxershow: Even the CBO says the newly passed Inflation Reduction Act will do little to reduce Inflation. @RepBalderson touched on i…
3615,RepBalderson,"RT @EmpoweringUSA: Americans: please just help lower inflation.

Dems: https://t.co/NqhiEsVaZg"
3616,RepBalderson,"These are the same folks you left in disbelief when you told them, ""The more pain we are all experiencing from the high price of gas, the more benefit there is for those who can access electric vehicles."""
3617,RepBalderson,"Tell that to my constituents in Appalachia, Mr. Secretary. Because of skyrocketing prices, many are struggling to budget for their next meal—not a new car! 

Their pain isn’t a political opportunity. It’s real. https://t.co/xvuun0CWxd"
3618,RepBalderson,"What’s the Democrats’ plan to reduce inflation?

🤔 87,000 more IRS agents to spy on you…"
3619,RepBalderson,"What does the so-called “Inflation Reduction Act” mean for Ohioans? 

👉 Higher prices 
👉 Energy insecurity
👉 Tax hikes"
3620,RepBalderson,"How exactly does a $7,500 tax credit for the wealthy to buy new electric vehicles help reduce inflation?"
3621,RepBalderson,Just look at Europe’s energy crisis to see the true cost of the Rush-to-Green agenda.
3622,RepBalderson,RT @cteclickingco: The postsecondary Power Line program students show off their skills and their patriotism. Love it! https://t.co/TgFGMfNX…
3623,RepBalderson,"Again this week, Democrats are telling the American people, “Don’t believe your lying eyes, folks!”

8.5% ≠ 0% https://t.co/4Kzga5F5Bw"
3624,RepBalderson,"Congratulations, @OhioPort! https://t.co/BiNtgLAoJN"
3625,RepBalderson,"Media speculation about archivists seeking thank you notes and birthday cards is not enough. 

We need answers now. [2/2]"
3626,RepBalderson,"Executing a warrant against an ex-POTUS is dangerous and upends 250 years of precedent. 

The Attorney General must immediately provide the American people with justification for such an extreme measure. [1/2]"
3627,RepBalderson,"Dems: ""If at first, you don't succeed, rename your disastrous policies and try, try again."" #BuildBackBroke"
3628,RepBalderson,"What’s the Democrats’ $740B plan to Reduce Inflation?

❌Double the size of the IRS

❌Raise taxes during a recession

❌Spend billions on unpopular Green New Deal initiatives

If the names of bills reflected their substance, this would be called the “Bad to Worse Act.”"
3629,RepBalderson,RT @RailwayAge: The new legislation is “aimed at eliminating cumbersome red tape by allowing aspiring freight rail employees to complete ce…
3630,RepBalderson,"RT @EmpoweringUSA: Spoiler alert: the Inflation Reduction Act won't solve inflation. But it will:

- Tax oil producers which will increase…"
3631,RepBalderson,"Jackie’s contagious laugh and quick wit will be deeply missed. 

Please keep their families, friends, and colleagues in your prayers."
3632,RepBalderson,"I’m heartbroken to learn that a tragic accident has resulted in the death of my friend and colleague, Rep. Jackie Walorski, and two members of her team today. 

This is a devastating loss for Indiana’s 2nd District and all of Congress."
3633,RepBalderson,"RT @SteveScalise: Let's be clear about what happened:
- Biden flew to Saudi Arabia to beg for more oil
- OPEC ignored him &amp; did the smalles…"
3634,RepBalderson,"ICYMI: Clean, green, American NATURAL GAS is key to CO2 emissions reduction here at home and around the world. 

It's good for our environment✅, good for 🇺🇸 energy independence✅, and good for our economy✅. Pass it on.

https://t.co/7hvPQ8tuc5"
3635,RepBalderson,"🚂 Modernizing these requirements should be a no-brainer!

We must take every possible step to streamline regulatory barriers that are worsening labor shortages.

https://t.co/aSCIjQS29u"
3636,RepBalderson,My statement on the passage of the CHIPS Act⬇️ https://t.co/xqwcUxBqMH
3637,RepBalderson,"Today's reports confirm what we've all known to be true for months - we're in a recession.

No matter how hard they try, Democrat talking points won't alter this reality."
3638,RepBalderson,RT @HouseCommerce: The first step to lowering costs and making life affordable again is to UNLEASH American energy. #FlipTheSwitch
3639,RepBalderson,"Passage of the CHIPS Act remains vital to our national and economic security. 

It’s time for Congress to tend to the serious business of American competitiveness on the world stage.👇 https://t.co/u8Yd4dIT0l"
3640,RepBalderson,"RT @ooga_hq: Over 208,000 industry jobs just in Ohio. https://t.co/mhR1fKeT7I"
3641,RepBalderson,"America is blessed with abundant, clean energy resources. It's time for the Biden Admin to stop picking winners and losers.

Thanks, @RepJeffDuncan, for hosting the House Energy Action Team on our recent #AlloftheAboveEnergyTour to explore the diversity of 🇺🇸's energy portfolio! https://t.co/kbYFflfwq1"
3642,RepBalderson,"RT @EmpoweringUSA: WATCH: When we DON'T invest in #EnergyIndependence, Americans pay the price. 💰

American 🇺🇸 Natural Gas is GREEN energy,…"
3643,RepBalderson,"RT @HouseGOP: Inflation is a tax on ALL Americans.

Pass it on."
3644,RepBalderson,"RT @EmpoweringUSA: Exactly right!

We can reduce emissions AND restore American #EnergyIndependence by fully utilizing the clean, abundant…"
3645,RepBalderson,"We must reject the Biden Administration’s false notion that a cleaner environment can only be achieved at the peril of the United States’ energy security and independence.

#EnergyIndependence"
3646,RepBalderson,"RT @ooga_hq: Pleased to join @AXPC_US &amp; other trades pushing back against the fear, uncertainty &amp; doubt being promoted from the @WhiteHouse…"
3647,RepBalderson,I am hopeful that Congress and the Biden Administration will heed Mr. Goncalves’s advice about the importance of restoring American manufacturing leadership and the downstream benefits this can have for our local communities and businesses.
3648,RepBalderson,"The Congressional Steel Caucus, yesterday, heard from Lourenco Goncalves, CEO of Cleveland-Cliffs, which recently announced a $30M investment and the addition of 100 jobs in my hometown of Zanesville, OH thanks to trade reforms implemented under the previous Administration. https://t.co/EA6Eujy0ug"
3649,RepBalderson,RT @EmpoweringUSA: President Biden and his administration continue to raise the bar of “tone deaf” to new levels.  https://t.co/MSCd9d3VIc
3650,RepBalderson,"RT @HouseCommerce: Last week, President Biden went to Saudi Arabia to beg for more oil.

It’s just the latest example of how he’s destroyed…"
3651,RepBalderson,RT @APIenergy: That’s not how it works. Here are the facts:
3652,RepBalderson,"Pipelines are the safest, cleanest, and most efficient way to transport energy. Protecting this network is crucial for Ohio's economy and a cleaner environment.⬇️ https://t.co/mH4DDC7dos"
3653,RepBalderson,"Inflation IS a tax on every American.

Here's what inflation IS NOT:

❌temporary
❌good
❌high-class problem
❌corporate greed's fault
❌Putin's fault
❌trains' fault

(CC: @POTUS) https://t.co/RBc4Kxofe5"
3654,RepBalderson,"The @OhioFFA plays a vital role in preparing young Ohioans for success in their careers and in life. 

Thank you to this remarkable group of State Officers for visiting Capitol Hill today to share about the positive impacts of their organization. @NationalFFA https://t.co/AHEkJ4sDST"
3655,RepBalderson,"The White House spin machine is hard at work trying to convince you that your pain is ""not so bad,"" Ohio. #StopTheMadness https://t.co/iTw8jhMdY0 https://t.co/lBHPtykCei"
3656,RepBalderson,"Natural gas is clean, green, and abundant just beneath our feet—right here in Ohio! #NaturalGasIsGreen https://t.co/8XtWTmrpvt"
3657,RepBalderson,"It’s time for @POTUS to stop begging Saudi royals to do what his own Administration refuses to do: boost production!

Let’s stop this madness and start unleashing the abundant resources and potential at our disposal right here in the USA!

🇺🇸 ENERGY INDEPENDENCE! https://t.co/TgZI0EeINr"
3658,RepBalderson,RT @SteveScalise: Biden's 9.1% inflation means Americans are being forced to pay more for just about everything—from gas to groceries to ut…
3659,RepBalderson,Begging a Saudi prince to boost energy exports while stifling production at home makes zero sense!
3660,RepBalderson,"RT @HouseAgGOP: 📈 May inflation: 8.6%
📈 June inflation: 9.1%

No amount of tone-deaf gloating will change the facts.

American families and…"
3661,RepBalderson,"RT @UticaEnergyOH: ""It’s important to understand the critical role American natural gas plays in ensuring the world has access to affordabl…"
3662,RepBalderson,Speaker Pelosi and House Democrats are putting our national security and economy at risk. It's time to cut the liberal spending spree and focus on restoring American competitiveness! [3/3]
3663,RepBalderson,"What should have been bipartisan legislation focused on making the United States competitive against China and reducing our dependence on Asia for semiconductor chips, ballooned to a $300 billion liberal wish list packed full of Green New Deal priorities. [2/3]"
3664,RepBalderson,"USICA passed the Senate over a year ago! Now, Speaker Pelosi is stealing from the White House playbook by pointing the finger everywhere except where it belongs: squarely on House Democrats. [1/3]"
3665,RepBalderson,What a great crew to have here in the office today! Thanks for stopping by. https://t.co/Vuq9vxGhun
3666,RepBalderson,"RT @cathymcmorris: 9.1% inflation. A 40-year high.

This is the #BidenPriceHike. https://t.co/u4XtNXjgK5"
3667,RepBalderson,"We cannot allow the United States to fall victim to Europe’s same fate.

It’s time to #FlipTheSwitch on American energy independence NOW. https://t.co/oljbg2lvLh"
3668,RepBalderson,https://t.co/ZFHPwiy0TL
3669,RepBalderson,"Thank you, @HouseGOP Whip @SteveScalise, for the cookie cake congratulating us on the passage of my H.R. 4622 yesterday! 🇺🇸🍪✅ https://t.co/9uRzY4Nx5X"
3670,RepBalderson,"RT @TransportGOP: Now at 9.1% overall, inflation is even more dramatically eroding the value of infrastructure dollars. Construction input…"
3671,RepBalderson,"RT @EmpoweringUSA: Something to watch: Nord Stream 1, the main pipeline carrying #naturalgas to Europe was shut off yesterday for maintenan…"
3672,RepBalderson,"RT @HouseCommerce: “80% of Americans are changing their daily habits to account for steep inflation.”

Surging inflation is the result of t…"
3673,RepBalderson,"Failure to unleash American energy is fueling inflation - NOW AT A 41-YEAR HIGH. 

Meanwhile, the Biden Administration is on its World Tin-Can Tour to beg other countries to do exactly what they refuse to do here at home: BOOST PRODUCTION. https://t.co/3M08ZndytX"
3674,RepBalderson,@Alexminute It was an honor and a blessing for me to personally know Mr. Rosser. Pleased to see this bill advance to the Senate!
3675,RepBalderson,"RT @HouseCommerce: President Biden is DRAINING the SPR, which is no longer the world’s largest government-controlled stockpile of oil, at a…"
3676,RepBalderson,"Ron Rosser was an American war hero and Muskingum County icon who saved countless lives in Korea after charging into enemy fire for his country. 

Soon, I will deliver remarks in support of H.R. 4622 to name the Roseville, Ohio Post Office in his honor. #MedalofHonor https://t.co/dC4FgBFRgs"
3677,RepBalderson,"RT @HouseCommerce: Instead of flipping the switch for MORE American energy production to lower prices, the Biden administration is selling…"
3678,RepBalderson,RT @theboxershow: Thanks to my incredible Monday show guests @LtGovHusted @RepBalderson @mikewsyx6 @Dr_Infection @AaronKatersky + How to sa…
3679,RepBalderson,"The Biden Administration refuses to accept the facts about American natural gas. Here's the truth 👇

It's green. It's clean. And it's abundant just beneath our feet, right here in Ohio. 

https://t.co/Ni7XRDBEW1"
3680,RepBalderson,@commish53 @Troy_Balderson Congrats on your induction into the @OHSAASports Hall of Fame!
3681,RepBalderson,RT @EmpoweringUSA: Shutting down another pipeline is the last thing our country needs right now.
3682,RepBalderson,RT @HouseCommerce: President Biden: Brags about releasing record amounts of oil from our Strategic Petroleum Reserves – which does nothing…
3683,RepBalderson,"RT @SteveScalise: Americans are getting crushed by high gas prices.

And Joe Biden is sending our oil reserves to China.

This is what Amer…"
3684,RepBalderson,Energy Security = Food Security 👇 https://t.co/fPRO67bTrA
3685,RepBalderson,"RT @CEAorg: Energy is vital to America’s agriculture industry. Without it, farmers and ranchers could not produce bulk amounts of the food…"
3686,RepBalderson,"RT @EmpoweringUSA: NEW from the Afternoon TEA #Blog: U.S. is independent - energy should be too!

Energy independence is essential to Ameri…"
3687,RepBalderson,"RT @HouseAgGOP: Americans are spending $100 more A WEEK on gas and groceries. 

This 4th of July, the only thing families are feeling is re…"
3688,RepBalderson,"For most of us, laundry is that dreaded item on our to-do list. 🧺 🤦🏻‍♂️

For the team at Economy Linen in Zanesville, laundry and linens are their passion! 

This morning, I stopped by to check out their state-of-the-art facility and catch up with some friends. https://t.co/dQmw24K0Tr"
3689,RepBalderson,"RT @SteveScalise: Biden will fly across the world to beg a dictator for oil.

But won't reverse his insane drilling bans and red tape here…"
3690,RepBalderson,"RT @ooga_hq: Oops, but there you have it. Mr. President, American producers are still the answer to the question about who can help. https:…"
3691,RepBalderson,RT @thehill: G-7 nations endorse investing in natural gas amid Russia crisis https://t.co/kItD7JSOKH https://t.co/xcQK8WynI8
3692,RepBalderson,RT @aga_naturalgas: CO2 emissions from those using #natsgas in their homes are about 22% lower than those of an all-electric home. That's b…
3693,RepBalderson,"We must reject the green-at-all-cost narrative that a cleaner environment can only be achieved at the peril of U.S. energy security and independence.

#EnergyIndepedence 🇺🇸 #NaturalGasIsGreen"
3694,RepBalderson,"ICYMI: In a recent letter to @USDOT @SecretaryPete,  my colleagues and I recommend safe, common-sense steps to help prospective drivers begin in-demand #trucking careers. 🚛

https://t.co/gOyIgipsHG"
3695,RepBalderson,"RT @CEAorg: Gas station owners are just as fed up with high gas prices as consumers. Most of their profits come from sodas, snacks and such…"
3696,RepBalderson,"RT @EmpoweringUSA: In a Friday news dump, the Biden admin quietly delayed ADDITIONAL #oilandgas lease sales scheduled for later this month.…"
3697,RepBalderson,"Rather than preempting state-level policymaking, as has been the case for the intervening decades since Roe v. Wade, Statehouses across this country will once again have the authority to write laws based on the will of their respective voters."
3698,RepBalderson,"Contrary to the political rhetoric and sensationalized coverage, at the core of today’s Supreme Court ruling in Dobbs v. Jackson is a restoration of States’ rights."
3699,RepBalderson,"Today's decision is a win for the unborn, the Constitution, and States’ rights."
3700,RepBalderson,"Redundancies and overly burdensome @USDOT  requirements are worsening driver shortages, and pushing the limits of our existing workforce.

This morning, I joined more than 60 House colleagues in calling on @SecretaryPete to streamline the process!
https://t.co/ns7Tvi7m9U"
3701,RepBalderson,"RT @HouseCommerce: Did you know? 

The Restoring Hope for Mental Health and Well-Being Act supports moms at every stage of life by providin…"
3702,RepBalderson,"If the @WhiteHouse truly cared about #GreenEnergy and our allies, they would be taking every step to export green &amp; clean AMERICAN natural gas to Europe. 

Instead, Europe is now turning to coal to meet its baseload needs."
3703,RepBalderson,"RT @HouseGOP: 🚨🚨 FLASHBACK 🚨🚨

Even Barack Obama thought a gas tax holiday was a political “gimmick.” https://t.co/LiseMWuUPH"
3704,RepBalderson,"A new crisis is afoot in our country, one with potentially dire consequences for our future – a mental health crisis among younger Americans.

Last night's passage of the Mental Health and Well-Being Act of 2022 is a step in the right direction. https://t.co/6CaKWqTCH5"
3705,RepBalderson,"RT @HouseAgGOP: Farmers know who's responsible for the hardships they currently face, but they never fail to tackle a challenge head on.…"
3706,RepBalderson,"The ‘green at all cost’ agenda is hurting hardworking Americans, empowering bad actors, and wrecking our economy. 

Stop with the gimmicks. It’s time to #FlipTheSwitch on 🇺🇸‘s abundant energy resources!"
3707,RepBalderson,"For over a year, school closures, mask mandates, and online learning became the new normal for far too many younger Americans. 

As a result, a new crisis is afoot. 

It’s time to act. Our kids are counting on us. #MentalHealth"
3708,RepBalderson,"RT @HouseCommerce: America’s children are in crisis. 

We MUST address the roots of the problems facing our children by supporting states a…"
3709,RepBalderson,"Last summer, they celebrated 16-cent savings on Fourth of July festivities. 🇺🇸 😱

This summer, it's 18-cent savings on a gallon of &gt;$5 gas. ⛽️😱

The gimmicks just demonstrate how truly out of touch they are with the pain felt by everyday Americans. https://t.co/2lBXOqpwW4"
3710,RepBalderson,RT @OOGEEP: Bringing awareness to the products we use every day that are made possible by homegrown Ohio natural gas and oil is a core educ…
3711,RepBalderson,"RT @HouseCommerce: Our children are facing a mental health CRISIS.

Suicide rates ⬆️ 
Self-harm rates ⬆️ 
Anxiety &amp; depression rates ⬆️ 

I…"
3712,RepBalderson,"RT @HouseCommerce: The Biden administration continues to fall short with solutions for unaffordable prices at the pump.

The latest band-ai…"
3713,RepBalderson,"Yet another quick-fix distraction. 

Unleash domestic production and cut the red tape! That's it! That's the solution, @POTUS.
 
https://t.co/neSapv2nMc"
3714,RepBalderson,"Putting COMMON SENSE ahead of the ""green-at-all-cost"" agenda is the first step to easing pain at the pump. ⛽️📈

🇺🇸 #EnergyIndependence"
3715,RepBalderson,One-time gas rebate cards won't lower record-high gas prices. ⛽️📈
3716,RepBalderson,RT @BillFOXLA: New CBP data reveals 50 people on the FBI’s terror watchlist have been arrested by Border Patrol at the Southern border so f…
